,Income,DebtRatio,CreditScore,EducationLevel,EmploymentType,Age,NumDependents,MaritalStatus,Region,LoanApproved
258,66657.29142219343,0.36640997825360844,8431.731299250187,Low,Unemployed,47.589114246242794,2,Married,East,0
259,71619.51080144005,0.354324103654418,8544.365477201127,High,Self-Employed,50.73476207731433,0,Single,North,1
260,46096.04292632876,0.4255426295222883,8486.907264491905,Medium,Self-Employed,29.60140384120741,3,Married,West,1
261,59107.119659072996,0.6892491406452628,8523.139904763093,Low,Salaried,39.88946724418565,5,Divorced,West,0
262,11380.989898963911,0.5877403586024471,8525.40574335888,Low,Unemployed,35.58560666885053,3,Married,North,0
263,44634.185379985654,0.642227458978235,8507.852161506033,High,Unemployed,39.873335157113665,0,Married,South,0
264,56211.4777291026,0.11778374990562253,8443.331462620019,Low,Self-Employed,63.00808223756226,4,Divorced,South,1
265,41283.25227052726,0.18420182007550356,8483.398012481495,High,Salaried,38.08474137449692,4,Single,East,1
266,84486.16955897454,0.1508581961347381,8508.454763609967,Medium,Unemployed,30.197689538772092,0,Single,West,0
267,38547.87933059051,0.257938603039166,8505.321691764206,Medium,Salaried,37.443445546890466,4,Single,East,1
268,53399.332699545244,0.3651354951799903,8448.8434012609,Low,Unemployed,48.454944527612135,5,Single,North,0
269,61961.10865929137,0.48523194859353375,8564.560622952078,Medium,Self-Employed,44.84739411498543,4,Married,West,1
270,81619.09933599173,0.4004987597719612,8375.321328704116,Medium,Unemployed,50.40335803678392,4,Single,East,0
271,38462.06773230841,0.6419103489478838,8487.493755611767,Low,Self-Employed,58.48402390808255,2,Married,South,1
272,77447.45628232439,0.6639135753363182,8453.93406224072,Low,Salaried,58.058011635348706,4,Divorced,West,0
273,60153.4959152938,0.19811257071847535,8509.10827081796,Medium,Salaried,31.973018346278593,5,Divorced,West,1
274,45277.37023428074,0.611747752158871,8550.83629280022,Low,Salaried,47.49308203735242,4,Single,East,0
275,66931.55211394906,0.3890333224079806,8429.651549441147,High,Self-Employed,22.512033993838855,0,Divorced,West,1
276,62985.89543360205,0.3719976827904306,8617.680261614421,High,Unemployed,50.91795544458255,5,Single,East,1
277,50996.74684261808,0.5709636090907408,8510.092431847894,Low,Salaried,24.51676378181423,2,Divorced,South,0
278,61047.031274850284,0.15588430542692597,8519.086199504773,High,Salaried,24.562697258908482,1,Divorced,North,1
279,54220.2960470736,0.6294958764514879,8428.012283232629,Medium,Self-Employed,38.103822617269266,2,Single,West,1
280,61702.760178768716,0.5025180127285688,8497.671640583327,Low,Salaried,49.311787706137345,4,Married,North,0
281,69931.96011781569,0.6251569645947987,8548.583741075894,Low,Unemployed,30.609508656707845,1,Single,East,0
282,83790.25224218029,0.6966865466245736,8510.496078610933,Low,Salaried,34.70697252828889,0,Divorced,West,0
283,41432.76751759726,0.410802671414352,8507.009778686346,Medium,Unemployed,31.650717128291586,4,Married,East,0
284,91995.500619844,0.1559573187453574,8497.407021566081,Low,Salaried,41.47795888237277,4,Single,North,0
285,30718.68300716247,0.1999143177585319,8431.09999541683,Low,Self-Employed,49.21759459112953,0,Single,North,1
286,57723.223574466254,0.29417094553258594,8430.814566446827,Low,Self-Employed,40.173297414972005,2,Divorced,West,1
287,68824.75809726864,0.16213176528082573,8558.466356332036,Medium,Salaried,33.79348801328957,2,Single,East,1
288,64214.87801602549,0.5892050956826619,8544.114335297154,Medium,Salaried,55.33926418849098,3,Single,East,1
289,50659.50720269109,0.2781207106196611,8551.513558623365,High,Unemployed,50.18259669220333,3,Divorced,North,1
290,56878.16624464087,0.6855317128119192,8458.85899780977,Low,Self-Employed,32.168129027365566,4,Single,North,1
291,52604.985980117504,0.5215548591591134,8492.121611941555,Low,Salaried,31.06618796097135,5,Divorced,South,0
292,51159.52864583682,0.20405822215333458,8561.590009300056,Medium,Salaried,35.9389023824324,1,Married,West,1
293,72744.03145531537,0.38562558816636416,8438.567233762018,Low,Unemployed,49.803227253088885,1,Divorced,South,0
294,65355.23228947571,0.38013053297999266,8556.494120377663,Medium,Self-Employed,14.089518173567296,5,Single,South,1
295,49606.35607109019,0.39550699500018033,8470.674020368806,Low,Salaried,53.09530061922695,2,Married,West,0
296,73493.99813149877,0.42141470238576134,8457.238334978274,Low,Self-Employed,36.419914863126415,0,Married,South,1
297,64609.49281314914,0.11870384939063852,8498.404185009675,Medium,Salaried,27.757015407966733,1,Married,West,1
298,72192.9317825844,0.5117806754461741,8444.14990454441,Low,Self-Employed,41.418176961339555,3,Divorced,East,1
299,69444.43262885418,0.39231506517306597,8405.155320275147,Low,Unemployed,42.81283502765696,3,Single,West,0
300,47565.07483616891,0.5745792393212193,8503.801484332447,Medium,Self-Employed,48.70848756673457,4,Single,South,1
301,51597.284397045456,0.5892097439562584,8526.71328851907,High,Self-Employed,51.46659711912765,5,Married,South,1
302,71209.40407684892,0.23832107319503046,8560.764508631877,Low,Unemployed,43.45907317282467,1,Divorced,South,0
303,69155.55398150197,0.12905376785606668,8530.348735658574,High,Self-Employed,45.05800097634147,1,Single,West,1
304,59686.47609053778,0.5219403136673936,8598.269859241635,Low,Salaried,40.642974429048756,2,Married,North,0
305,61759.91074963173,0.6866576730783246,8568.053748786824,Low,Salaried,46.65049470340978,3,Single,South,0
306,79164.97343682637,0.3679947919485406,8536.903937584331,Low,Unemployed,33.89627624077882,0,Single,East,0
307,51126.42916746255,0.2557676857561575,8523.4309412678,Medium,Unemployed,36.08092895625022,2,Divorced,East,0
308,68206.46071755057,0.19400313675008857,8561.50510915366,Low,Unemployed,24.328476683899332,3,Married,East,0
309,56967.11021349159,0.27246735843435105,8389.348894433573,Medium,Self-Employed,56.51167522825577,5,Married,West,1
310,56734.78195159169,0.2967517308228699,8475.997147936852,High,Self-Employed,33.68712869525269,3,Married,North,1
311,76481.65277980786,0.3543248460606787,8407.075947651965,Medium,Unemployed,50.7550749298305,0,Divorced,West,0
312,72381.24523482045,0.49324427392875186,8533.154881619304,High,Unemployed,52.587569016457095,0,Single,East,1
313,72202.64454000958,0.26389783364813624,8462.861806129455,Low,Unemployed,24.544116007833225,1,Married,South,0
314,79582.18210731493,0.13058605808120557,8650.982657116901,Low,Self-Employed,41.36511647491874,4,Single,West,1
315,60315.05762449138,0.32396716694363176,8474.103710091462,Low,Salaried,46.56444139837351,0,Single,North,0
316,70229.29456942446,0.6133777696954454,8505.318158244127,Low,Self-Employed,34.48603493630033,1,Married,East,1
317,55345.99865109816,0.39901090651113025,8479.886673290617,Medium,Self-Employed,26.32675226251263,4,Single,West,1
318,64862.49528732663,0.6788702546472458,8475.558438092807,Medium,Salaried,54.83561651251384,0,Married,North,1
319,58047.85418448473,0.40217291865323906,8437.673905808435,Low,Salaried,46.48210055584389,3,Married,South,0
320,61454.93947489077,0.2655392901531087,8435.992529502952,Medium,Unemployed,40.413319465675315,0,Married,East,0
321,68927.3553815537,0.21598839834712874,8391.025349886351,Low,Self-Employed,29.539503602905764,5,Single,West,1
322,47726.689751497914,0.5167146980713458,8527.273115140171,Low,Unemployed,29.851674566855213,1,Married,West,0
323,91385.8091352819,0.4218287714664618,8478.7676616736,Low,Self-Employed,41.67395107366881,5,Married,South,1
324,44909.73927750447,0.4623993573972649,8596.681411302132,Medium,Unemployed,35.347948362793076,4,Divorced,North,0
325,41787.17080818402,0.5530760736004786,8437.792990796637,High,Self-Employed,42.19114819998528,3,Single,North,1
326,77371.66310250101,0.5355420785589358,8573.815726007748,Low,Self-Employed,43.72952010328588,3,Divorced,East,1
327,71874.94040944404,0.1260179801009362,8578.612966767576,Medium,Unemployed,35.48750276780015,4,Married,North,0
328,69361.79725578232,0.5815431431770169,8563.852158325024,High,Salaried,56.93554040181522,3,Single,North,1
329,69425.1826389642,0.41962198423102687,8511.739865523276,Low,Self-Employed,32.447862909772844,5,Divorced,East,1
330,59816.29840729628,0.33502511848886357,8483.08971373903,High,Salaried,30.510703981454608,3,Married,East,1
331,46541.18442771253,0.4225116557608422,8563.803384846864,Low,Self-Employed,44.198168389844085,1,Married,West,1
332,61137.068372905895,0.467470869074395,8460.426842858116,High,Unemployed,44.8164041315396,1,Divorced,South,1
333,49842.574327318325,0.1897037859242782,8513.535379772286,Low,Salaried,29.98479296708185,5,Divorced,North,0
334,74626.79600126627,0.350449237195867,8497.812602698894,Medium,Salaried,36.56782720621277,2,Single,South,1
335,57794.13927746792,0.3013517261129103,8455.429156865199,Medium,Unemployed,24.59589867664499,3,Married,East,0
336,47617.54204811233,0.31024536689082305,8513.902348614216,Low,Salaried,34.34962806339698,0,Single,South,0
337,55179.2123752051,0.15480096304438493,8537.09191257965,Low,Unemployed,48.02886807699873,2,Divorced,South,0
338,66193.97181413436,0.19590609280013824,8453.45858952805,Low,Self-Employed,27.06077623881105,4,Married,West,1
339,51544.131707940374,0.19709924055173283,8523.006009355793,Low,Salaried,29.08609060694973,2,Single,West,0
340,47666.69406650353,0.32393484593298866,8388.54859063001,Medium,Self-Employed,31.710445144453143,4,Single,South,1
341,63655.30817237868,0.636694926924875,8447.542232946987,High,Self-Employed,51.40761910017319,4,Divorced,North,1
342,63674.49856663084,0.2236164231525656,8477.132713856103,Low,Salaried,49.99554923090006,1,Single,North,0
343,52395.85236943305,0.3497155046048827,8517.866861848306,Low,Unemployed,19.024912613713987,1,Single,North,0
344,52934.425415725156,0.28696564917948275,8543.465737481703,Low,Salaried,22.131507080858654,1,Married,West,0
345,63480.74906036454,0.5724299875308029,8504.141144558193,Low,Salaried,40.88382413562751,1,Divorced,West,0
346,38278.73487754014,0.1300758593924897,8528.3297867245,High,Self-Employed,23.92184894208476,2,Single,South,1
347,38888.04338435167,0.21792603732153423,8491.97090483653,Low,Unemployed,52.071009931054725,3,Single,South,0
348,49223.33668121346,0.22638492541287664,8520.237407145414,Low,Salaried,18.006064153714426,1,Married,North,0
349,56798.292724322295,0.6957776801879387,8517.595453331436,Low,Unemployed,32.48104494185632,3,Divorced,South,0
350,64663.61348397007,0.4424650107797821,8474.548968718287,Low,Unemployed,42.07867620129744,2,Married,North,0
351,82130.34325424329,0.18337495863011094,8482.231006172637,Low,Salaried,54.73493650739516,2,Divorced,South,0
352,72864.89434803028,0.26331948356593926,8530.00635861756,Low,Self-Employed,39.957734736174245,5,Divorced,East,1
353,57600.922050548594,0.20069325647375455,8590.60439043207,Low,Unemployed,43.164659550613905,2,Married,North,0
354,59714.75688145967,0.1747627417716688,8560.340929065465,Medium,Salaried,41.774813232791544,2,Single,North,1
355,44962.05953043287,0.5783092170447355,8443.544197194129,Low,Salaried,49.406445591599415,5,Married,North,0
356,59722.30296011415,0.39745157719621294,8443.720913038704,Medium,Unemployed,43.07852691686034,0,Married,East,0
357,55670.12041619793,0.4787260821092688,8473.218432561587,Low,Self-Employed,47.37736972474311,4,Divorced,South,1
358,64840.778405071345,0.29875074819519765,8504.94606689388,Low,Salaried,47.575154503558316,0,Married,East,0
359,47591.53584671515,0.43221705164039764,8502.412812848715,Low,Salaried,50.8958150612135,5,Divorced,East,0
360,67790.19771361758,0.25454141951421827,8562.014013846418,Low,Unemployed,18.266458266978237,0,Married,East,0
361,82991.08369503866,0.2848217649569409,8564.75566529234,Low,Self-Employed,24.787690193416843,4,Divorced,West,1
362,58368.597773147136,0.4913427666200398,8500.283279220776,High,Salaried,46.76643755369676,2,Married,East,1
363,66025.67583148413,0.19021007555153815,8488.615171181957,Low,Unemployed,59.636597350439466,1,Single,East,0
364,70352.1598756667,0.47033311550047713,8525.83732161438,Low,Self-Employed,43.25219321563872,5,Divorced,West,1
365,53981.692921712456,0.6113408898538764,8553.160066002576,Medium,Self-Employed,37.42217869366257,4,Married,North,1
366,63361.38722715625,0.17225393570846145,8527.621840498878,Medium,Unemployed,49.85366832695219,5,Single,North,0
367,60188.88601172692,0.6384767683419874,8478.422709830465,Medium,Self-Employed,53.214460729062665,2,Married,South,1
368,61465.14147823248,0.147667408179337,8469.387306914634,Low,Salaried,46.735353959966986,1,Divorced,West,0
369,48404.853242168,0.3093455361735238,8444.469814076714,Medium,Unemployed,39.64362412128703,5,Single,South,0
370,60367.652613884144,0.46630558914279674,8509.674342379763,Medium,Salaried,40.4948136051553,4,Married,West,1
371,67469.97436868174,0.4356488560711221,8531.156004915985,Low,Unemployed,42.63053919708677,3,Single,East,0
372,81767.15411692562,0.15783464349666007,8536.742259656472,High,Self-Employed,53.253155004749196,5,Single,East,1
373,74389.0623912781,0.5793479006715119,8557.588018487744,Medium,Self-Employed,44.20775500457606,0,Divorced,East,1
374,92297.73686267335,0.6838919758871517,8574.015480033097,Medium,Unemployed,44.338762358365685,1,Married,South,0
375,48489.78655667926,0.20873697351026205,8431.251717616133,Low,Salaried,49.55811990175487,5,Married,North,0
376,73084.80955081017,0.6370785818892777,8520.238121671566,High,Self-Employed,39.50533913675731,1,Divorced,West,1
377,62750.130086075274,0.43408566526705034,8521.962974469034,Low,Unemployed,42.57704944875203,4,Divorced,West,0
378,92847.04399826509,0.6615602627471964,8496.3026795791,High,Self-Employed,59.6467510715781,5,Single,South,1
379,47875.525719672725,0.20565157505005666,8458.582771502786,Low,Self-Employed,33.6422499510336,5,Married,South,1
380,47404.17236728836,0.5752128359076547,8572.231491736839,High,Salaried,34.297504780580624,5,Divorced,North,1
381,51009.11031833967,0.1358689452671987,8470.569974447628,Medium,Self-Employed,31.408218773357888,4,Divorced,North,1
382,28141.564135352895,0.6299178680816359,8390.371557028353,Medium,Self-Employed,43.15722775468516,4,Single,North,1
383,52113.674674788585,0.5044956533197802,8501.003614255511,Low,Salaried,43.755494322913734,1,Married,North,0
384,48613.01007669453,0.322152870353458,8488.106816655712,Low,Self-Employed,20.83130452169169,3,Divorced,West,0
385,62255.906797143114,0.2142800940987101,8592.884863640673,High,Salaried,49.6419464720738,1,Single,South,1
386,65126.339636657394,0.5899198591403229,8524.484697709688,Low,Self-Employed,29.179778801433475,4,Divorced,North,1
387,88142.56258823829,0.46194479283688694,8484.736862658438,Medium,Unemployed,44.50155764314658,5,Single,East,0
388,74256.35757279076,0.31624951176880084,8490.157245480346,High,Self-Employed,41.27255412252452,1,Divorced,West,1
389,51346.44516506395,0.36630149488150976,8489.579824608112,Low,Salaried,11.665271475342607,3,Married,North,0
390,46523.77992977463,0.5959255936434259,8610.85666872817,Low,Unemployed,16.32939390750265,0,Divorced,South,0
391,67378.78757259759,0.3033563160141206,8533.774193406893,Low,Unemployed,28.78406765787269,1,Married,North,0
392,40196.501894690366,0.15377960686595724,8429.6419913863,Low,Unemployed,51.77920716479321,3,Single,South,0
393,87471.8814878153,0.6467693033220836,8487.77800259495,Medium,Unemployed,21.261589239023465,4,Single,East,0
394,77691.60181081931,0.33240624379482075,8498.818377599975,Low,Unemployed,51.119037945475675,4,Divorced,South,0
395,52962.365218429426,0.30903250666912807,8444.621589826787,Low,Unemployed,22.337882193378384,5,Married,North,0
396,34302.98206363683,0.22263977132556362,8410.852227137646,High,Salaried,18.141551309292772,0,Divorced,West,1
397,80308.0856124812,0.6384535427370073,8529.778169089343,Low,Salaried,42.9667685487873,5,Single,North,0
398,58281.902321210735,0.23050320021270032,8459.768350213104,High,Salaried,39.65270541419035,0,Divorced,North,1
399,78567.24467960192,0.4820037208008302,8562.438580928,Low,Self-Employed,22.403110312791515,3,Married,West,1
400,36083.58511808449,0.6284590069648618,8500.409721630393,Low,Salaried,27.979869032761716,4,Married,West,0
401,51009.374655693406,0.12094816876193044,8476.286558986912,Low,Unemployed,43.05041809169463,2,Married,West,0
402,60078.65549577275,0.5972750231801174,8379.163317492721,Low,Unemployed,36.28924834331443,5,Single,West,0
403,60704.70890647113,0.3463596530138647,8561.115892481397,Medium,Unemployed,46.20679707374482,0,Married,North,0
