,Annual_Income,Credit_Score,Employment_Length,Age,Loan_Term,Loan_Purpose,Employment_Status,Loan_Categories,Region,Marital_Status,Approval_Probability
244,31854.793983464093,446.68688685046783,12.11157354061523,80,2,Personal,Unemployed,Large,South,Single,0.06270387345865408
245,141398.22751052704,831.8417599154207,4.853427006636091,41,12,Car,Unemployed,Medium,East,Married,0.5575368230705112
246,81382.09779807772,388.0407580177018,10.514958281905214,28,7,Home,Unemployed,Medium,South,Divorced,0.2413632092905367
247,145998.57828524034,733.0292106015673,4.670237171865292,47,6,Personal,Unemployed,Large,West,Married,0.5754297561184527
248,145634.39725071035,841.2907277157682,16.160228401935473,57,17,Personal,Unemployed,Medium,North,Married,0.7989319232836855
249,132361.13465608322,310.9458160570428,7.739221590354745,65,28,Personal,Unemployed,Medium,West,Divorced,0.3421178179916883
250,65333.86704835028,684.4650777231523,16.673944339880524,65,8,Home,Employed,Small,North,Single,0.5899245674238982
251,76211.72743223103,439.1014930559579,7.632184359654506,52,6,Personal,Self-employed,Medium,South,Single,0.6911435816017643
252,132136.40058202282,322.26830338056743,16.482988103997826,61,29,Car,Employed,Small,East,Married,0.5361637669615722
253,68030.64061875331,521.589268426147,6.666356303304839,73,19,Personal,Unemployed,Small,South,Single,0.42819141102359287
254,50339.1296023311,814.3697955939813,8.802654092353396,62,21,Car,Unemployed,Small,West,Married,0.3170208418267059
255,96816.15149500202,306.47080190184874,12.30976838685315,50,23,Personal,Unemployed,Small,West,Divorced,0.3064848576578104
256,142338.5728992937,623.3371305613799,1.4057522805983735,78,9,Car,Self-employed,Medium,South,Single,0.8245317840126055
257,113523.57560099676,575.7680632274283,18.96414123630929,53,20,Home,Unemployed,Small,East,Single,0.43557932290578744
258,98407.3404107238,780.3612904040762,11.472115722476063,38,28,Personal,Unemployed,Small,East,Single,0.7091538651304479
259,41661.17925249223,346.2009429863441,10.156400293816045,55,30,Home,Employed,Small,North,Divorced,0.29197263800849
260,103800.86720390037,674.8393164376577,16.78787942239824,22,16,Home,Employed,Medium,West,Married,0.5548852582695523
261,148806.4620125116,674.0603341383026,17.31525459793655,22,18,Personal,Unemployed,Large,North,Married,0.5523684042260752
262,46810.081828382885,667.9940092742557,10.44520809058032,38,19,Personal,Self-employed,Small,South,Divorced,0.6713332280612503
263,92199.55828364841,818.2839722142703,18.545246515872748,42,7,Car,Self-employed,Small,North,Married,0.804632801833869
264,135284.76863135464,752.6981409537842,1.2947553215296126,27,8,Personal,Employed,Large,East,Married,0.7072633220599848
265,118892.23413050453,323.0849994339283,2.2645158450243508,75,21,Personal,Employed,Medium,West,Divorced,0.4239538565347954
266,113641.88891943215,559.0955678874823,11.935764600288802,36,19,Car,Self-employed,Small,East,Single,0.6907485511595407
267,114298.09007845311,518.8741809107335,7.081317235871674,49,1,Car,Employed,Medium,North,Married,0.39559327380451187
268,73138.93814637062,470.5809715999411,9.284503323783976,35,26,Personal,Unemployed,Small,South,Divorced,0.4004220495848308
269,65231.021311739205,548.2351988347535,6.561584357943331,75,13,Personal,Unemployed,Medium,North,Married,0.2966918397841357
270,127123.33865742163,511.3068017092876,8.094506228898712,51,1,Personal,Unemployed,Medium,East,Single,0.4223775319092008
271,127213.6073615017,537.7836449332659,16.45292694292599,65,11,Home,Unemployed,Small,West,Single,0.5471773941855789
272,134048.67822961244,838.5940260847534,11.869523997086093,32,2,Home,Employed,Small,North,Single,0.9045877001304444
273,139588.86630677656,348.74813611226944,19.946890985669967,41,21,Personal,Unemployed,Medium,West,Single,0.37814592986166873
274,91361.08786331254,807.2269784113014,15.73758395641926,22,3,Car,Unemployed,Small,West,Single,0.5475420498868748
275,90181.95536246395,564.1301924090646,5.473325082036533,80,13,Personal,Unemployed,Large,North,Single,0.387602529183386
276,125795.42147601301,643.0582350247477,5.286902354533924,70,7,Personal,Unemployed,Medium,East,Single,0.5781662499755907
277,107995.67169333182,756.6006316397317,6.717965402340143,71,2,Home,Self-employed,Large,South,Single,0.7484495799675008
278,114236.02527092441,498.25466603209054,16.865189612954854,49,2,Personal,Unemployed,Small,East,Married,0.5895517650943893
279,125495.12033233212,536.7320494483818,0.545753013011312,26,3,Personal,Employed,Large,North,Divorced,0.60551907917553
280,136800.64101810797,525.2351641532927,4.603625577425154,72,13,Home,Unemployed,Large,West,Divorced,0.3135623771598937
281,70559.41882218429,506.10206239466794,18.09836840688534,22,12,Home,Self-employed,Medium,East,Married,0.4462627975565229
282,75069.95431679329,809.0411269057922,12.79792872166504,22,1,Car,Unemployed,Large,South,Divorced,0.32109987107030785
283,41277.83278090428,755.9114401561567,4.536941910021128,75,18,Car,Employed,Small,West,Divorced,0.5649989666546297
284,99393.61691954087,359.9499944246368,4.382899364651607,58,5,Car,Employed,Medium,South,Single,0.38786851928909355
285,34313.07285560905,359.46784386240284,17.25236203518861,58,19,Personal,Self-employed,Small,West,Married,0.48656801802622124
286,85871.76217589522,535.3282331691452,17.87515016554093,51,27,Car,Employed,Small,South,Single,0.5117515171962718
287,95117.3561649092,354.26155720304496,5.122621819242306,24,10,Home,Employed,Large,South,Single,0.22875104438656735
288,64384.95025539413,640.5012023991159,8.410207161530645,43,6,Car,Employed,Small,North,Single,0.49887793910527517
289,100899.99126828129,379.03038399395365,16.691914772566342,18,18,Personal,Self-employed,Large,North,Married,0.4896981131374643
290,33660.02999268593,587.3052951817406,15.420148772197708,69,15,Personal,Self-employed,Medium,West,Married,0.4447570240754093
291,34481.78264990573,303.9709708520448,16.27832213132169,51,14,Car,Self-employed,Medium,North,Married,0.3215292070376364
292,128712.06727915899,474.1279916269557,10.367963815759376,43,24,Personal,Self-employed,Large,North,Single,0.7478872796115941
293,73222.87696935155,672.4548980199605,18.230980966103463,74,16,Personal,Self-employed,Medium,South,Married,0.7293819958718911
294,45247.26151822617,566.2214171253166,6.519030879088705,49,4,Personal,Self-employed,Medium,West,Single,0.5927480760164995
295,92669.19120657652,838.0482172994434,3.1334426869503607,80,19,Car,Self-employed,Medium,South,Divorced,0.6907327987414705
296,122399.2263718333,780.757087836416,14.174646651297296,29,21,Personal,Self-employed,Medium,North,Single,0.8812102884998365
297,55898.52329962118,497.48892847373315,10.787088320137928,23,30,Car,Self-employed,Large,North,Divorced,0.32247629345858786
298,104746.85709828003,325.017597809751,17.09171537618962,37,8,Car,Unemployed,Large,East,Divorced,0.13729203681130006
299,40241.69579925216,765.0944650632604,1.623184982494299,36,25,Personal,Self-employed,Small,South,Married,0.7196532059254844
300,36201.80654023292,801.1788706730692,16.873848068761337,33,1,Car,Unemployed,Small,North,Single,0.33510512399939085
301,93762.55578817776,751.3450663804703,5.8658930641764435,21,20,Car,Self-employed,Medium,West,Married,0.6969908236196354
302,94876.21459321278,370.37246750587065,13.09711334336366,49,22,Personal,Self-employed,Large,West,Married,0.43728218678536657
303,106491.58817978478,848.8533239267582,0.8025757815651158,35,22,Personal,Self-employed,Large,North,Divorced,0.7276870034428058
304,117130.96004671938,442.22132185402563,12.191625926072014,22,13,Car,Unemployed,Large,North,Divorced,0.16392713136198017
305,147102.24953550415,698.3127020446035,14.345433783746719,74,9,Home,Unemployed,Small,North,Single,0.7415326736511532
306,91956.04179614344,799.4191819846468,7.375004290112406,71,1,Home,Self-employed,Medium,West,Divorced,0.5992854405417413
307,68754.77675294952,429.6279128818902,4.308214105242804,67,15,Home,Self-employed,Large,North,Single,0.4750091175918845
308,125422.34337224445,799.5422050723863,10.7526135320709,23,29,Home,Unemployed,Small,South,Single,0.6711276632679889
309,62499.87015144891,470.2148685571768,16.66381608871293,74,15,Car,Self-employed,Large,East,Married,0.23712435212069516
310,82676.57048467633,837.0272723112308,6.470947165933016,31,14,Personal,Self-employed,Large,East,Divorced,0.7436209992766287
311,39414.76576107192,454.69301120926104,5.049385950425592,69,5,Home,Unemployed,Small,East,Married,0.198458777222689
312,33042.0892098549,824.3897036168094,5.578706172753753,66,26,Personal,Unemployed,Small,South,Divorced,0.3807120413286087
313,145517.809761351,329.4495579909712,18.982643058333288,35,17,Home,Unemployed,Large,North,Divorced,0.24660097966582864
314,130317.6144614647,690.0996064183971,7.185538315291193,70,6,Home,Self-employed,Medium,East,Married,0.8057592488857925
315,113516.90473124376,592.6611236103521,0.0720847977657435,27,9,Home,Unemployed,Medium,West,Single,0.4785618420031096
316,79074.35332971238,562.8323924175019,15.633624159192394,40,20,Personal,Self-employed,Small,North,Married,0.6008848793073225
317,50795.318408501495,422.921872840712,13.985495906707804,73,26,Personal,Employed,Large,West,Divorced,0.25361463204403745
318,48772.44512053033,688.0776843770706,2.5713652920593777,68,26,Home,Employed,Small,East,Married,0.6450637813769314
319,60029.14777975144,404.9452202954689,19.698084982698248,74,25,Personal,Self-employed,Large,South,Married,0.319262376050014
320,95907.19976473445,604.0629877916225,12.161245706102225,35,19,Home,Self-employed,Large,East,Divorced,0.6142135368372186
321,115751.51072400749,439.28494967213794,10.01558981881203,21,27,Car,Unemployed,Large,East,Divorced,0.25429872580003265
322,109223.68520612775,825.5917588797458,7.644385352457821,69,23,Personal,Self-employed,Small,North,Single,0.9391504050946011
323,63592.06763351314,315.7471566096091,17.97345511127276,49,21,Home,Self-employed,Small,North,Divorced,0.5036016267677685
324,144583.8336795833,409.8505540611801,4.879269628371265,64,26,Car,Unemployed,Small,East,Divorced,0.5597505708661932
325,118547.63000349222,433.27083351309625,5.715378004398037,23,17,Car,Self-employed,Small,South,Divorced,0.7837454549483446
326,96522.48630136809,527.737304172299,2.448216133731338,43,7,Home,Employed,Medium,West,Divorced,0.5345937596062698
327,103406.48954812226,428.00163302852945,15.182381911685201,23,8,Car,Self-employed,Large,West,Divorced,0.40004254374514897
328,80352.00749133479,570.2419996478319,11.910985608117066,52,15,Car,Unemployed,Small,South,Single,0.3282731515048329
329,59727.718740138895,779.8560377921964,12.181323385089966,58,6,Home,Self-employed,Large,North,Divorced,0.5579901186957308
330,72716.72143815139,691.6348817750439,4.369408620389272,60,1,Car,Self-employed,Medium,East,Married,0.6623435825152024
331,120941.5332557243,618.979089294311,13.023367782541676,22,9,Car,Self-employed,Small,East,Married,0.8345663145688601
332,31727.218635570705,348.9517478904738,15.30916894493728,80,7,Home,Employed,Medium,East,Divorced,0.14621747992012407
333,43928.71686082995,681.6956596141016,7.157770614513785,31,30,Home,Unemployed,Small,West,Married,0.31762301580656216
334,35520.31704261033,391.5278563710169,16.026942879234245,19,22,Car,Employed,Large,South,Single,0.09926887367751938
335,34887.45627827642,732.5020622789339,6.975811770640419,71,20,Personal,Employed,Medium,South,Married,0.4905201870682964
336,132655.27008132086,437.53121718058424,15.162769230185752,68,19,Home,Unemployed,Medium,East,Single,0.5105041463831315
337,114438.94312560285,529.3768005764955,0.6746021491543797,57,4,Personal,Unemployed,Small,East,Single,0.5983324222778681
338,86900.85949047902,492.75861127486036,11.023292029473053,80,1,Home,Employed,Large,South,Married,0.2340284045887975
339,41740.09927812018,772.3476530711712,19.390531212797733,30,9,Personal,Employed,Large,West,Married,0.40888948624660326
340,88993.90501401988,369.59945229237445,19.624892013647816,68,2,Home,Self-employed,Large,North,Divorced,0.3894676025128732
341,86816.61249366788,611.1046853116337,5.635051566834813,22,16,Car,Unemployed,Large,East,Divorced,0.19899956827981516
342,50784.22438920182,378.13388519368425,8.827981821607109,64,2,Car,Employed,Small,South,Divorced,0.22472885054281125
343,82062.19790855676,687.6377098727027,1.259558159732661,53,3,Personal,Self-employed,Medium,West,Married,0.7448877313303836
344,77820.56812768482,797.7929702869646,17.466826152091993,53,14,Personal,Employed,Small,North,Single,0.804282310403368
345,103902.01176626598,539.0342096269894,11.371443062804282,67,13,Home,Employed,Large,South,Single,0.37228971517804016
346,106211.23810411726,568.4507431457367,7.702013578810341,73,17,Home,Unemployed,Medium,East,Divorced,0.31515754805507934
347,35436.48117264534,810.0825600655193,2.2554111697830614,36,10,Personal,Employed,Medium,South,Single,0.4842502849007585
348,74953.51375517655,586.5452637571465,18.935345709937785,37,3,Personal,Unemployed,Large,West,Married,0.33462994863264073
349,105103.18988570837,568.1791409272585,10.604380956419874,39,4,Car,Employed,Small,East,Married,0.6361977114915264
350,90376.35102961052,618.0810064873673,5.6585585816580775,48,25,Personal,Self-employed,Small,South,Single,0.7714766668028772
351,132778.78094259868,679.0763549996235,7.00430260263019,58,5,Car,Unemployed,Large,South,Married,0.385586825138544
352,109043.2357942734,358.78585629786727,5.4139436184429535,64,11,Personal,Unemployed,Medium,East,Single,0.3465250703806469
353,49552.13124977156,751.6107902578339,12.036196177139614,79,6,Car,Self-employed,Medium,East,Divorced,0.4299542640034504
354,38468.24968805158,539.5277650992925,18.599271515610198,61,29,Car,Unemployed,Small,West,Married,0.2109296149263182
355,107090.31338475787,339.79168044361705,17.13387606653129,21,1,Car,Self-employed,Medium,East,Married,0.49501966028171057
356,33181.357264994615,732.4004680590172,9.20761750851955,20,19,Home,Unemployed,Large,West,Divorced,0.15450458949192286
357,100293.0697528156,507.32248442744964,16.529987246020156,54,30,Car,Unemployed,Medium,South,Single,0.25360165555157804
358,142827.6289709949,355.2021223022797,8.462109625526598,42,7,Personal,Unemployed,Small,East,Married,0.4765531915168858
359,99056.90134510548,648.5784717487878,5.046142815172761,66,23,Personal,Unemployed,Small,West,Married,0.6396122092538498
360,76580.39114478262,784.0722443885029,19.66830230532856,54,10,Personal,Employed,Large,South,Single,0.4255723492616802
361,107194.58621308238,788.2644301776925,6.077751359416437,76,29,Home,Employed,Small,North,Divorced,0.851547189220834
362,84990.346858982,826.7149111449353,6.474484619738168,21,12,Car,Employed,Large,South,Married,0.5364274035844545
363,95474.0147179122,777.2380028716784,19.793857355730445,70,12,Home,Unemployed,Medium,East,Divorced,0.501934581897854
364,142975.77705318303,301.17750564001136,2.6785498633130977,56,29,Car,Employed,Medium,West,Single,0.5065707714400168
365,76332.31653609291,509.1326415273646,15.210679760193901,24,1,Personal,Unemployed,Medium,North,Single,0.35481327543890767
366,145342.8676588697,750.1984189480266,18.71625516965453,24,9,Car,Unemployed,Large,West,Divorced,0.5392983358027089
367,138642.07703472764,501.4391532991608,10.235899885508372,66,17,Home,Self-employed,Small,West,Single,0.8747670989873878
368,53494.93617471557,630.8516785088384,0.05043523405640071,42,23,Home,Self-employed,Large,North,Divorced,0.47483026734793554
369,38323.356105019855,633.4743210559926,7.501178882262125,32,12,Home,Self-employed,Medium,North,Married,0.5388567371761457
370,42093.3601652912,500.7639172213527,2.231379847696542,24,28,Home,Unemployed,Medium,West,Divorced,0.12961143017458338
371,32186.619078185966,797.4606600047082,8.323753218673914,64,2,Personal,Self-employed,Medium,East,Divorced,0.5881948359674031
